c_p_h_2_2,-5.780907,2,2,72,18,2.310080,0.000328,28.412724,0.287400,0.282428,0.430173,21,0,2.333333,2.428571
c_p_h_2_2,-5.780910,2,2,72,18,2.212537,0.000321,88.312984,0.857976,0.059469,0.082554,21,0,2.333333,2.428571
