c_w_h_2_2,-5.780934,2,2,36,18,2.310080,0.000308,22.499565,0.297753,0.205004,0.493878,20,0,2.400000,2.400000
c_w_h_2_2,-5.780940,2,2,36,18,2.212537,0.000259,285.001999,0.974377,0.011330,0.014044,20,0,2.400000,2.400000
