r_w_h_2_2,-5.780914,2,2,70,35,1.188294,0.000519,83.549256,0.187076,0.434933,0.376611,28,0,2.500000,2.464286
r_w_h_2_2,-5.780922,2,2,70,35,1.044876,0.000538,57.795602,0.432538,0.206086,0.358273,26,0,2.500000,2.423077
