x,y
0.0,0.0
0.0,0.0
0.0,0.25448028673835127
0.02856915219677092,0.25448028673835127
0.02856915219677092,0.25806451612903225
0.03847414781463564,0.25806451612903225
0.03847414781463564,0.2616487455197133
0.03952836418663728,0.2616487455197133
0.03952836418663728,0.26881720430107525
0.05062607306996814,0.26881720430107525
0.05062607306996814,0.2724014336917563
0.0544477840223765,0.2724014336917563
0.0544477840223765,0.27598566308243727
0.058893689053568614,0.27598566308243727
0.058893689053568614,0.27956989247311825
0.06413033741971556,0.27956989247311825
0.06413033741971556,0.2867383512544803
0.070389327891398,0.2867383512544803
0.070389327891398,0.2903225806451613
0.07400058144377678,0.2903225806451613
0.07400058144377678,0.2974910394265233
0.08017034868398336,0.2974910394265233
0.08017034868398336,0.3010752688172043
0.08246216019197297,0.3010752688172043
0.08246216019197297,0.3046594982078853
0.08572987402588404,0.3046594982078853
0.08572987402588404,0.30824372759856633
0.0874628412503394,0.30824372759856633
0.0874628412503394,0.3333333333333333
0.09310940439148145,0.3333333333333333
0.09310940439148145,0.34050179211469533
0.0972972013549148,0.34050179211469533
0.0972972013549148,0.34408602150537637
0.09953567355091437,0.34408602150537637
0.09953567355091437,0.34767025089605735
0.10691520391651188,0.34767025089605735
0.10691520391651188,0.35125448028673834
0.11247472925841265,0.35125448028673834
0.11247472925841265,0.3548387096774194
0.11547721741993588,0.3548387096774194
0.11547721741993588,0.35842293906810035
0.12029423371771175,0.35842293906810035
0.12029423371771175,0.36200716845878134
0.12285674778553338,0.36200716845878134
0.12285674778553338,0.3655913978494624
0.12553088208385882,0.3655913978494624
0.12553088208385882,0.36917562724014336
0.12832409697553937,0.36917562724014336
0.12832409697553937,0.3727598566308244
0.13245029602364966,0.3727598566308244
0.13245029602364966,0.3763440860215054
0.13430109171159113,0.3763440860215054
0.13430109171159113,0.37992831541218636
0.13750352374993502,0.37992831541218636
0.13750352374993502,0.3942652329749104
0.14438990933517493,0.3942652329749104
0.14438990933517493,0.4050179211469534
0.15200309344505006,0.4050179211469534
0.15200309344505006,0.41935483870967744
0.16046467219324612,0.41935483870967744
0.16046467219324612,0.43010752688172044
0.1622714288988771,0.43010752688172044
0.1622714288988771,0.4336917562724014
0.16600995143892933,0.4336917562724014
0.16600995143892933,0.43727598566308246
0.16992500144231237,0.43727598566308246
0.16992500144231237,0.44086021505376344
0.17687776208407918,0.44086021505376344
0.17687776208407918,0.4444444444444444
