x,y
0.0,0.0
0.0,0.0
0.0,0.7992831541218638
0.010099582502853437,0.7992831541218638
0.010099582502853437,0.8028673835125448
0.010636687097298621,0.8028673835125448
0.010636687097298621,0.8064516129032258
0.011204309646838863,0.8064516129032258
0.011204309646838863,0.8100358422939068
0.01571393504737036,0.8100358422939068
0.01571393504737036,0.8136200716845878
0.025329012962336146,0.8136200716845878
0.025329012962336146,0.8172043010752689
0.05220090090191975,0.8172043010752689
0.05220090090191975,0.8207885304659498
0.06191095257641441,0.8207885304659498
0.06191095257641441,0.8243727598566308
0.06308904916092108,0.8243727598566308
0.06308904916092108,0.8279569892473119
0.0686089497226724,0.8279569892473119
0.0686089497226724,0.8315412186379928
0.07401505928562184,0.8315412186379928
0.07401505928562184,0.8351254480286738
0.0781396049754251,0.8351254480286738
0.0781396049754251,0.8387096774193549
0.0955441214014799,0.8387096774193549
0.0955441214014799,0.8422939068100358
0.0959769587179249,0.8422939068100358
0.0959769587179249,0.8458781362007168
0.107846773291853,0.8458781362007168
0.107846773291853,0.8494623655913979
0.12857063121915513,0.8494623655913979
0.12857063121915513,0.8530465949820788
0.13246007062532245,0.8530465949820788
0.13246007062532245,0.8566308243727598
0.160452467401656,0.8566308243727598
0.160452467401656,0.8602150537634409
0.2228007721955436,0.8602150537634409
0.2228007721955436,0.8637992831541219
4.371626686333489,0.8637992831541219
4.371626686333489,1.003584229390681
