example,model_type,inst_set,inst_num,inst_data,extender,real_T,solver,solver_options,nondefaults,script_status,n,p,q,nu,cone_types,num_cones,max_q,status,solve_time,iters,primal_obj,dual_obj,rel_obj_diff,compl,x_viol,y_viol,z_viol,time_rescale,time_initx,time_inity,time_unproc,time_loadsys,time_upsys,time_upfact,time_uprhs,time_getdir,time_search,setup_time,check_time,total_time
nonparametricdistr,JuMP,nat,3,"(2500, Main.Examples.VecNegLog())",,Float64,Hypatia,,,Success,2501,1251,2502,2502.0,"[""EpiPerSepSpectral""]",1,2502,Optimal,2.0078930854797363,27,241.97277186282125,241.97276663898086,2.149969505574959e-8,6.357930458528148e-6,2.2516954967244374e-10,3.636524197412748e-16,1.4750835830579234e-9,0.067089645,0.00434258,0.446069096,0.009406137,0.018955591,1.1410410430000004,0.18009716700000006,0.010527842000000008,0.26872918,0.028936106999999992,3.007107351,3.006475761,66.003102169
nonparametricdistr,JuMP,nat,4,"(5000, Main.Examples.VecNegLog())",,Float64,Hypatia,,,Success,5001,2501,5002,5002.0,"[""EpiPerSepSpectral""]",1,5002,Optimal,15.226285934448242,31,456.4234694242568,456.4234558437007,2.968924286283677e-8,1.628339324521536e-5,1.6355805598777806e-12,1.2730379748871221e-15,1.9300956388690338e-9,0.270601949,0.066735078,4.382788038,0.030840735,0.088827795,6.642190368000001,0.9162361840000003,0.01871249,3.412586734000001,0.067148401,8.015583376,16.029039821,84.337994313
nonparametricdistr,JuMP,nat,5,"(10000, Main.Examples.VecNegLog())",,Float64,Hypatia,,,Success,10001,5001,10002,10002.0,"[""EpiPerSepSpectral""]",1,10002,Optimal,112.9841239452362,37,929.7606365667733,929.7605910294603,4.8924839990187545e-8,5.480009349412285e-5,7.455147610357926e-12,1.3641056420951829e-16,3.2093117052767184e-9,1.114405346,0.270926727,48.608548099,0.099411216,0.38611212,46.326947471,5.283408240000001,0.03824363900000001,14.811780054,0.168880718,29.059473677,113.261001814,200.006644591
nonparametricdistr,JuMP,nat,6,"(15000, Main.Examples.VecNegLog())",,Float64,Hypatia,,,Success,15001,7501,15002,15002.0,"[""EpiPerSepSpectral""]",1,15002,Optimal,377.2007999420166,44,1407.289968175778,1407.2898782902937,6.382598197361228e-8,0.0001084006144083105,2.4469182235975495e-10,3.758994167716922e-15,4.6767951733528434e-9,2.60214845,0.536783988,162.662217155,0.188855815,1.105720877,167.58877254800007,17.93234181,0.06968458300000001,39.11487720399998,0.305873576,71.146054872,377.905832501,506.708433609
nonparametricdistr,JuMP,nat,7,"(20000, Main.Examples.VecNegLog())",,Float64,Hypatia,,,Success,20001,10001,20002,20002.0,"[""EpiPerSepSpectral""]",1,20002,Optimal,856.9474830627441,44,1801.8169250689516,1801.8167997527394,6.951134039302883e-8,0.00015010495667411305,1.4108159085424177e-11,2.1826781503475103e-15,4.638860878758422e-9,4.561830089,0.934652916,384.812528278,0.303420024,1.644661092,391.1335622889999,37.255257634,0.08997943300000001,67.81806154100006,0.36665769,135.278281272,858.113585807,1050.499747581
nonparametricdistr,JuMP,nat,8,"(25000, Main.Examples.VecNegLog())",,Float64,Hypatia,,,Success,25001,12501,25002,25002.0,"[""EpiPerSepSpectral""]",1,25002,Optimal,1728.9215369224548,51,2304.210402166222,2304.210333680346,2.970916579671634e-8,8.238968075602315e-5,1.6763879173709029e-10,1.3096199857535866e-15,2.044795222033713e-9,7.742602838,1.454868374,752.614338723,0.45148591,2.642464728,827.9372769139999,78.75436091899999,0.128102394,125.87440954600004,0.58669092,211.435877853,1730.249404825,1998.596288403
nonparametricdistr,JuMP,nat,1,"(500, Main.Examples.VecNegEntropy())",,Float64,Hypatia,,,Success,501,251,502,502.0,"[""EpiPerSepSpectral""]",1,502,Optimal,0.05444693565368652,16,47.53851487191988,47.53851346143077,2.9059174078239194e-8,1.6939880604140078e-6,4.790809693400178e-10,2.5528481524314976e-16,2.3267377122215827e-9,0.001970041,0.000288312,0.008925963,0.00067811,0.000478146,0.029486241000000003,0.004543424999999999,0.0011635500000000004,0.007572168000000001,0.0025908810000000006,1.001253564,1.003236556,62.442639144
nonparametricdistr,JuMP,nat,2,"(1000, Main.Examples.VecNegEntropy())",,Float64,Hypatia,,,Success,1001,501,1002,1002.0,"[""EpiPerSepSpectral""]",1,1002,Optimal,0.21360397338867188,19,99.07905941850558,99.0790543633,5.051212373028956e-8,6.1063039796861674e-6,7.31916671714572e-9,4.542930578286355e-16,3.1429138180882887e-9,0.009771938,0.000949491,0.042630127,0.001967512,0.003306471,0.12007257299999999,0.020647374000000003,0.003091701000000001,0.023142414000000007,0.005833633999999998,1.00134804,1.002906959,62.082922915
nonparametricdistr,JuMP,nat,3,"(2500, Main.Examples.VecNegEntropy())",,Float64,Hypatia,,,Success,2501,1251,2502,2502.0,"[""EpiPerSepSpectral""]",1,2502,Optimal,1.9930648803710938,27,227.70748669606346,227.70747365643547,5.7014437607504173e-8,1.549725833122768e-5,1.0913299708370516e-9,1.818262098706374e-16,3.682027474583016e-9,0.060904629,0.004498326,0.463757222,0.00970835,0.020022793,1.1242662159999997,0.181647893,0.010459732999999997,0.26831857400000003,0.0183741,3.007516445,3.005584341,65.713676083
nonparametricdistr,JuMP,nat,4,"(5000, Main.Examples.VecNegEntropy())",,Float64,Hypatia,,,Success,5001,2501,5002,5002.0,"[""EpiPerSepSpectral""]",1,5002,Optimal,15.582146167755127,33,437.3670297682217,437.3670045427947,5.754408235116799e-8,2.981701808678387e-5,6.255396201026997e-11,7.274502713640697e-16,3.5850731272546454e-9,0.269454445,0.066880402,4.401426428,0.034855839,0.082620441,6.9233043369999985,0.9829215509999998,0.02008801199999999,3.479504172000001,0.04305030400000001,8.016136872,16.029191654,84.15124145
nonparametricdistr,JuMP,nat,5,"(10000, Main.Examples.VecNegEntropy())",,Float64,Hypatia,,,Success,10001,5001,10002,10002.0,"[""EpiPerSepSpectral""]",1,10002,Optimal,111.22247195243835,36,889.0486482900669,889.0486227273312,2.872060585645825e-8,3.062945256715466e-5,6.424558696149774e-8,3.6376150455871544e-16,1.8015731129139567e-9,1.096735243,0.271308362,48.460725987,0.098166317,0.384509431,45.326616409,5.026497749,0.037213223,14.321858297,0.09696286200000001,29.058638397,112.26006338,197.8642454
nonparametricdistr,JuMP,nat,6,"(15000, Main.Examples.VecNegEntropy())",,Float64,Hypatia,,,Success,15001,7501,15002,15002.0,"[""EpiPerSepSpectral""]",1,15002,Optimal,387.4810121059418,45,1342.5468787267191,1342.5468486850805,2.2359948718921904e-8,3.709264910867205e-5,2.569561785570329e-9,8.488051346457567e-16,1.563088547484881e-9,2.839730766,0.539179767,163.197842639,0.18006762,1.336564357,174.75210435499997,18.536746642000004,0.07142380199999995,41.23433758800001,0.20528884300000005,74.153333431,387.935324719,522.340591703
nonparametricdistr,JuMP,nat,7,"(20000, Main.Examples.VecNegEntropy())",,Float64,Hypatia,,,Success,20001,10001,20002,20002.0,"[""EpiPerSepSpectral""]",1,20002,Optimal,886.6841568946838,46,1715.5374002816297,1715.5372437013652,9.121868172472212e-8,0.0001846695620315586,1.166244878447742e-11,4.547246146557313e-15,5.796164485871724e-9,4.394935568,0.934285851,385.477531948,0.303136041,1.602274141,415.02824476499984,38.90449910499999,0.09277439400000002,73.07465404899997,0.262717348,132.273874243,887.195517845,1079.753360807
nonparametricdistr,JuMP,nat,8,"(25000, Main.Examples.VecNegEntropy())",,Float64,Hypatia,,,Success,25001,12501,25002,25002.0,"[""EpiPerSepSpectral""]",1,25002,Optimal,1775.37579703331,53,2195.260290176379,2195.2602099455235,3.653066932170048e-8,9.497275232206448e-5,3.4203417875744435e-11,2.328213308006376e-15,2.3954680461457656e-9,7.686597596,1.459451291,755.893310555,0.473342047,2.778750697,861.1375067810003,82.763829664,0.131471987,135.55628081200007,0.3852493029999999,225.465325043,1776.357421334,2062.277420505
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegGeomEFExp())",,Float64,Hypatia,,,Success,1002,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,Optimal,0.32083702087402344,13,-0.9054791020169448,-0.9054791406881794,2.0294756170335363e-8,6.062648182328124e-8,1.2079100905810526e-8,2.1273734603595814e-16,1.1652218079305499e-10,0.01203674,0.00199345,0.028552067,0.001137906,0.008269533,0.207726847,0.030571305,0.018250540999999995,0.031626313999999996,0.007206312999999999,1.002490449,1.002480089,59.303070175
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegGeomEFExp())",,Float64,Hypatia,,,Success,2002,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,Optimal,1.8532688617706299,14,-0.8999609532522558,-0.8999610417532722,4.658043741915978e-8,1.3830924138744515e-7,2.7620555786977974e-8,6.814395867429532e-16,1.0529638272416264e-10,0.078310472,0.01405945,0.241759721,0.003858015,0.031116841,1.106889716,0.12812462800000002,0.048414923000000006,0.28634963699999993,0.018191567999999998,1.002705839,2.003782977,61.79925901
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegGeomEFExp())",,Float64,Hypatia,,,Success,5002,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,Optimal,15.648864030838013,14,-0.907747397025,-0.9077474439454577,2.4594690397966598e-8,7.351157311189119e-8,1.4635965994713729e-8,5.454786296119122e-16,2.476635563297691e-11,0.503337326,0.170181328,2.425902109,0.016656572,0.259055135,8.794867176999999,1.018851741,0.09610175800000002,3.0753338659999994,0.039437492,3.006227111,16.026057406,76.38583288
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegGeomEFExp())",,Float64,Hypatia,,,Success,10002,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,Optimal,85.8111641407013,14,-0.9127577743942676,-0.912757855521334,4.241366264103315e-8,1.2733310579115392e-7,2.530218320909302e-8,1.9891218357611283e-16,2.0441814907457e-11,1.74630221,0.66705607,22.145695739,0.051269348,0.997583679,46.807419299,5.754311524,0.3023793700000001,11.991875376000003,0.077985591,8.014776255,86.195470559,151.268736746
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegGeomEFExp())",,Float64,Hypatia,,,Success,20002,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,Optimal,513.9423589706421,13,-0.911215288172502,-0.9112153346473636,2.4316915411504022e-8,7.283023134213272e-8,1.4464971664907011e-8,1.273165265955504e-15,5.993039398077826e-12,7.151434306,2.87246944,176.515816172,0.177797527,3.569779283,275.185280886,33.718799755,0.3724537009999999,44.03695350800001,0.372896609,31.063566883,515.215965588,602.812240478
nonparametricdistr,JuMP,vecext,6,"(15000, Main.Examples.VecNegGeomEFExp())",,Float64,Hypatia,,,Success,30002,7501,45002,45002.0,"[""Nonnegative"", ""HypoPerLog""]",15001,3,Optimal,1611.7651488780975,14,-0.9104472139450042,-0.9104472554702058,2.173585347185284e-8,6.510080619562584e-8,1.2946831130297026e-8,2.182641774803374e-15,3.7786995754629515e-12,17.395658109,7.100118938,586.292381818,0.384542557,7.582851389,875.586015516,113.46868563499997,0.8565876259999999,107.30302592400002,0.34772975800000006,79.160999387,1612.867123468,1751.40649209
nonparametricdistr,JuMP,vecext,7,"(20000, Main.Examples.VecNegGeomEFExp())",,Float64,Hypatia,,,Success,40002,10001,60002,60002.0,"[""Nonnegative"", ""HypoPerLog""]",20001,3,TimeLimit,1882.0532557964325,3,-0.4404708246175749,-52.64051060774275,0.9731458405541417,66.771206146701,16.278204996922575,1.8188984586229253e-16,0.0035820462180879975,27.70332217,12.498401859,1377.457573957,0.680260387,11.490366428,405.682926866,54.99099487800001,0.500776979,40.83928628699999,0.076278576,131.26988364,1884.745297923,2071.344374922
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegLogEF())",,Float64,Hypatia,,,Success,1001,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,SlowProgress,1.0309669971466064,31,49.64553201892354,49.64551419974044,3.518412910066455e-7,2.2585469069011604e-5,2.2218717976585367e-9,2.2691983577168866e-16,1.1848101444389414e-8,0.011414539,0.002160746,0.030594668,0.001125227,0.008189666,0.631683306,0.07136111099999999,0.047368080000000014,0.08030698199999994,0.08742201100000002,1.001761593,2.003598932,61.346744911
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegLogEF())",,Float64,Hypatia,,,Success,2001,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,SlowProgress,2.8253860473632812,20,105.4038564334087,105.4038177833387,3.6323950414024363e-7,4.9121766288305195e-5,1.2383035707941303e-9,4.542930578286355e-16,1.0149534546144423e-8,0.075350024,0.01577908,0.224287282,0.003861526,0.030365124,1.749609836,0.17925132300000002,0.06810140600000002,0.40797490300000006,0.09668497999999999,1.001614778,3.003225206,61.007964932
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegLogEF())",,Float64,Hypatia,,,Success,5001,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,SlowProgress,38.591471910476685,29,241.97278857558737,241.9726866330976,4.1956357807255625e-7,0.00012866587744204632,1.1662562027225931e-9,3.636524197412748e-16,1.1878014544164373e-8,0.512058803,0.23980068,2.437454306,0.017926466,0.25558308,27.540737439999997,2.1700799089999996,0.21061791599999996,6.367048362999999,0.3801575670000001,3.005992053,39.083111664,101.900565699
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegLogEF())",,Float64,Hypatia,,,Success,10001,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,SlowProgress,169.0130009651184,21,456.42350563326636,456.42329368737404,4.6334739669466586e-7,0.0002659057512963692,2.3616538724624547e-9,1.0911754070461046e-15,1.1789114490179387e-8,1.793702929,0.934952633,22.064261702,0.050819985,1.011373175,122.385399133,8.592167578,0.2968752799999999,18.052801638,0.84122938,8.016012197,169.412826974,235.575393554
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegLogEF())",,Float64,Hypatia,,,Success,20001,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,NumericalFailure,1204.883625984192,25,929.7607117745525,929.7602910443919,4.520284810827638e-7,0.0005287491228553704,1.8665259893246855e-9,7.275230091174309e-16,1.197900573179922e-8,7.347484451,3.652528762,177.068746594,0.1784055,3.639416183,913.7515775149998,66.565150983,0.8276463390000001,88.43387091900001,3.0669565439999995,32.066469882,1206.008428518,1298.148458235
nonparametricdistr,JuMP,vecext,6,"(15000, Main.Examples.VecNegLogEF())",,Float64,Hypatia,,,Success,30001,7501,45002,45002.0,"[""Nonnegative"", ""HypoPerLog""]",15001,3,TimeLimit,1827.0953249931335,16,1407.290107469554,1407.2893328328025,5.500551153589175e-7,0.0009743848273693345,3.165099848878583e-9,4.971572931496575e-15,1.555804041153408e-8,16.805987361,8.290047723,587.004193799,0.378645064,7.387800524,1070.993144915,126.570698003,0.9229912239999999,123.01685306200001,2.178352765,75.154361433,1828.439275816,1962.545070373
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegEntropyEF())",,Float64,Hypatia,,,Success,1001,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,SlowProgress,0.7520978450775146,27,47.53852018361174,47.53849227258194,5.750287759242658e-7,3.409042279250507e-5,1.6484311138320606e-9,1.5600738709303597e-16,1.3925751010668286e-8,0.011675483,0.002212254,0.030018578,0.001125377,0.008303514,0.5053243290000001,0.063340161,0.03883621700000001,0.089284429,0.058280389,1.002458942,1.001644647,62.629589894
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegEntropyEF())",,Float64,Hypatia,,,Success,2001,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,NumericalFailure,3.0293850898742676,22,99.07907116844842,99.07901108049073,6.004051902937242e-7,7.357648832863765e-5,1.7931032769702426e-9,4.542930578286355e-16,1.4237638845671086e-8,0.082624536,0.016313885,0.227784393,0.003610403,0.030802575,1.9650841289999996,0.206065594,0.07878452499999997,0.46916111100000024,0.115933253,1.001462111,4.006580845,65.315366417
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegEntropyEF())",,Float64,Hypatia,,,Success,5001,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,NumericalFailure,20.069948196411133,16,227.7075198977886,227.70735074968826,7.395831387659989e-7,0.00020632701881608835,2.0889776020105444e-9,9.09131049353187e-16,1.6254075640986798e-8,0.508410867,0.237770385,2.403127093,0.016774001,0.25580904,12.309255368,1.230084395,0.12065729500000001,3.7074624920000008,0.205186685,3.006528753,21.040827534,81.719005402
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegEntropyEF())",,Float64,Hypatia,,,Success,10001,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,NumericalFailure,127.74718618392944,21,437.36711161948347,437.36669055680534,9.60526169526854e-7,0.0005124825842235392,2.4835930534372608e-9,3.6372513568203487e-16,2.327797909984497e-8,1.763507389,0.936099564,22.155372689,0.051051423,0.979474295,80.46869038999999,8.953272874,0.30958438599999977,18.929363132999995,0.6544915419999999,8.01479343,128.299560389,194.290811498
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegEntropyEF())",,Float64,Hypatia,,,Success,20001,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,SlowProgress,741.1072590351105,21,889.0488208104787,889.047903075381,1.0311075331068717e-6,0.0011177626604127622,3.1988166560026343e-9,1.818807522793577e-15,2.5182073093432678e-8,7.161581112,3.655459167,177.056818619,0.177988858,3.635724554,469.19301634999994,53.568792683999995,0.8060439169999999,71.58695604100001,2.016104093,32.065592645,741.758625547,834.000438775
nonparametricdistr,JuMP,vecext,6,"(15000, Main.Examples.VecNegEntropyEF())",,Float64,Hypatia,,,Success,30001,7501,45002,45002.0,"[""Nonnegative"", ""HypoPerLog""]",15001,3,TimeLimit,1841.1703281402588,17,1342.5471367846528,1342.5457533393226,1.029697222301088e-6,0.001685553414934704,3.5244864804440112e-9,1.6976102692915133e-15,2.7694297521918543e-8,17.275218989,8.282290623,589.780225072,0.380604902,7.499515106,1073.445307843,135.62904046699998,0.987826443,130.30532596100002,2.5141236230000006,75.155721673,1842.421006664,1977.968412051
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegGeomEFExp())",,Float64,Mosek,,,Success,1002,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,Optimal,0.15337491035461426,8,-0.9054449342412348,-0.905444874152721,-3.153516254729941e-8,0.00010732282330750372,2.1406037750304474e-5,3.080243990854194e-8,4.3912024258998106e-5,,,,,,,,,,,1.002415164,1.001790945,44.21946752
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegGeomEFExp())",,Float64,Mosek,,,Success,2002,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,Optimal,0.7065830230712891,8,-0.8999212771794697,-0.899921241238363,-1.891715607272826e-8,0.00011982216084859665,2.3942349558492282e-5,1.7264694876969558e-8,4.91758952507356e-5,,,,,,,,,,,1.000782566,1.000525195,43.449870166
nonparametricdistr,JuMP,vecext,3,"(2500, Main.Examples.VecNegGeomEFExp())",,Float64,Mosek,,,Success,5002,1251,7502,7502.0,"[""Nonnegative"", ""HypoPerLog""]",2501,3,Optimal,9.689600944519043,8,-0.9076918078651586,-0.9076917872863759,-1.0787268056119478e-8,0.0001640357925384523,3.266758250969337e-5,9.435214950445304e-9,6.714690346804664e-5,,,,,,,,,,,4.008241662,10.017767576,57.191644108
nonparametricdistr,JuMP,vecext,4,"(5000, Main.Examples.VecNegGeomEFExp())",,Float64,Mosek,,,Success,10002,2501,15002,15002.0,"[""Nonnegative"", ""HypoPerLog""]",5001,3,Optimal,72.7130298614502,8,-0.9126787452675869,-0.9126787319006338,-6.988603405792137e-9,0.000266503923458024,5.296355953277043e-5,7.652034309885519e-9,0.00010889146606346611,,,,,,,,,,,12.025529246,74.158142038,127.731875399
nonparametricdistr,JuMP,vecext,5,"(10000, Main.Examples.VecNegGeomEFExp())",,Float64,Mosek,,,Success,20002,5001,30002,30002.0,"[""Nonnegative"", ""HypoPerLog""]",10001,3,Optimal,525.8899850845337,8,-0.9110562284109152,-0.9110562136417204,-7.728289021873368e-9,0.0005055692481822331,0.00010053545920026157,7.264171195793467e-9,0.000206723595598003,,,,,,,,,,,46.098720793,529.114094926,616.990072845
nonparametricdistr,JuMP,vecext,6,"(15000, Main.Examples.VecNegGeomEFExp())",,Float64,Mosek,,,Success,30002,7501,45002,45002.0,"[""Nonnegative"", ""HypoPerLog""]",15001,3,Optimal,1673.242548942566,8,-0.910058748924872,-0.9100587247284225,-1.2667908686484549e-8,0.0013248918379188484,0.00026356310162484187,1.269675217513992e-8,0.0005419675840558635,,,,,,,,,,,108.224024163,1679.49759603,1830.26071616
nonparametricdistr,JuMP,vecext,7,"(20000, Main.Examples.VecNegGeomEFExp())",,Float64,Mosek,,,SolveCheckKilledTime,40002,10001,60002,60002.0,"[""Nonnegative"", ""HypoPerLog""]",20001,3,,,,,,,,,,,,,,,,,,,,,213.463553824,2165.517080975,2421.981461365
nonparametricdistr,JuMP,vecext,1,"(500, Main.Examples.VecNegLogEF())",,Float64,Mosek,,,Success,1001,251,1502,1502.0,"[""Nonnegative"", ""HypoPerLog""]",501,3,Optimal,0.09197521209716797,10,49.645529839242876,49.64552741439818,4.787875294444259e-8,4.6641479499610395e-6,1.917337288936949e-9,3.1186084878847213e-9,3.375077994860476e-14,,,,,,,,,,,1.002398907,1.003140245,44.562756306
nonparametricdistr,JuMP,vecext,2,"(1000, Main.Examples.VecNegLogEF())",,Float64,Mosek,,,Success,2001,501,3002,3002.0,"[""Nonnegative"", ""HypoPerLog""]",1001,3,Optimal,0.4068310260772705,9,105.40385304819546,105.40384456759382,7.970202270900393e-8,1.8390764819209374e-5,3.352620625562963e-9,1.7007480507729795e-9,1.3711254354120683e-14,,,,,,,,,,,1.002085537,1.002272659,43.094450342
