example,model_type,inst_set,inst_num,inst_data,extender,real_T,solver,solver_options,nondefaults,script_status,n,p,q,nu,cone_types,num_cones,max_q,status,solve_time,iters,primal_obj,dual_obj,rel_obj_diff,compl,x_viol,y_viol,z_viol,time_rescale,time_initx,time_inity,time_unproc,time_loadsys,time_upsys,time_upfact,time_uprhs,time_getdir,time_search,setup_time,check_time,total_time
experimentdesign,JuMP,nat,4,"(100, Main.Examples.MatNegSqrt())",,Float64,Hypatia,,,Success,201,15,5252,302.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,5052,Optimal,8.002941846847534,34,-101.43125510464581,-101.43126208761886,6.817228359272325e-8,1.0634104050415457e-5,1.605416205530119e-8,9.898107761832242e-16,4.98586560926384e-9,0.004837915,0.001697773,0.010598065,8.1678e-5,0.001933227,5.3818386149999995,0.005583416000000002,1.4946676510000003,0.3905291159999998,0.7079367619999999,1.001467775,9.013004781,83.652178236
experimentdesign,JuMP,nat,5,"(200, Main.Examples.MatNegSqrt())",,Float64,Hypatia,,,Success,401,21,20502,602.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,20102,Optimal,81.00582313537598,33,-201.3534562769455,-201.35345624359837,-1.6479646777631518e-10,2.1272460185794984e-5,5.296485144912211e-8,4.252624852429527e-16,6.066813718064168e-13,0.05201975,0.039860469,0.115120122,0.000277122,0.02294643,64.11321661999999,0.019429878,10.133897376999997,3.2412296689999995,3.1500698469999997,4.007510307,81.147261179,156.038935022
experimentdesign,JuMP,nat,6,"(300, Main.Examples.MatNegSqrt())",,Float64,Hypatia,,,Success,601,25,45752,902.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,45152,Optimal,351.43184208869934,31,-301.3845005534106,-301.38451600494665,5.1098965852803894e-8,1.991365247278054e-5,6.36647562446413e-9,5.674883746503296e-16,2.9460782702273036e-9,0.404800997,0.147891724,0.531515002,0.000500786,0.079331727,300.687822921,0.036932011,28.044525469000018,10.657391112999997,10.298755612,16.032305339,351.706389674,438.41087903
experimentdesign,JuMP,nat,7,"(400, Main.Examples.MatNegSqrt())",,Float64,Hypatia,,,Success,801,29,81002,1202.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,80202,Optimal,1068.6817781925201,31,-401.4245254213682,-401.4245276865669,5.628878327598977e-9,3.0703168309997864e-6,8.940407858482047e-10,2.838622664709514e-16,2.6453461643427545e-10,0.762283622,0.35217235,1.516461411,0.000889965,0.735320375,942.281437979,0.06506777600000001,75.503969039,23.70781146299999,22.793231300000002,43.088148789,1069.183395796,1186.39682707
experimentdesign,JuMP,nat,1,"(25, Main.Examples.MatNegSqrtConj())",,Float64,Hypatia,,,Success,51,8,377,77.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,327,Optimal,0.10515785217285156,21,10.769472711603385,10.769472132620136,4.9193646271980304e-8,9.126060035946229e-7,1.1336607763645645e-9,2.7864421010200007e-16,3.4752331568022043e-9,0.000121367,0.000161875,0.000669381,3.6289e-5,5.9848e-5,0.03639254399999999,0.000295763,0.020472556,0.017709601999999998,0.028047319,1.001588899,1.009610932,71.582366307
experimentdesign,JuMP,nat,2,"(50, Main.Examples.MatNegSqrtConj())",,Float64,Hypatia,,,Success,101,11,1377,152.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,1277,Optimal,1.0036048889160156,28,21.805300247394246,21.805299354232417,3.916466147045712e-8,1.4257724202828062e-6,1.1226809759623535e-9,7.03507659168416e-17,2.755703554235822e-9,0.000885255,0.000293882,0.001680702,4.5089e-5,0.000667511,0.37247353600000005,0.0012459029999999998,0.15468588800000002,0.08430675600000001,0.29543297999999996,1.003064432,2.004291319,72.41584041
experimentdesign,JuMP,nat,3,"(75, Main.Examples.MatNegSqrtConj())",,Float64,Hypatia,,,Success,151,13,3002,227.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,2852,Optimal,3.6951119899749756,39,33.76109509804281,33.761094041989665,3.038031951250589e-8,1.773428225422511e-6,6.466374102842565e-10,5.646697237828611e-16,2.1921194304219682e-9,0.002548128,0.000621572,0.005392367,5.8238e-5,0.002205527,2.1608972989999997,0.003628806,0.8071504010000002,0.3139702730000001,0.3949228750000001,1.002490768,4.003934821,76.198059661
experimentdesign,JuMP,nat,4,"(100, Main.Examples.MatNegSqrtConj())",,Float64,Hypatia,,,Success,201,15,5252,302.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,5052,NumericalFailure,9.648685216903687,37,43.001313681845694,43.001308645217776,1.1446541190165578e-7,7.998133445329433e-6,1.6756612347679223e-9,5.656061578189852e-16,7.879150776268773e-9,0.006462817,0.001750821,0.013166627,0.000112917,0.005438446,5.950604207,0.00617692,1.7529440069999997,0.550817249,1.080673015,1.001489461,10.01284177,81.812486953
experimentdesign,JuMP,nat,5,"(200, Main.Examples.MatNegSqrtConj())",,Float64,Hypatia,,,Success,401,21,20502,602.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,20102,NumericalFailure,121.87377405166626,48,85.83750855446982,85.83749932327696,1.0630422265146058e-7,1.4680228418662011e-5,1.2450096370519859e-9,2.835083234953018e-16,7.284870318091663e-9,0.048122021,0.038609729,0.112072701,0.000279022,0.023300472,94.635719486,0.028825177,14.795744670999994,5.785661147000003,5.882043956000003,4.007054451,122.227057629,197.120467652
experimentdesign,JuMP,nat,6,"(300, Main.Examples.MatNegSqrtConj())",,Float64,Hypatia,,,Success,601,25,45752,902.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,45152,NumericalFailure,772.6149451732635,66,131.05992670829863,131.05989837170844,2.1457376947987964e-7,4.595372373028539e-5,2.594724921034519e-9,5.674883746503296e-16,1.4920178259547612e-8,0.405248726,0.147617209,0.53140986,0.000540025,0.07875149,647.1164811360003,0.08081403599999999,58.67588297700001,31.967372236999996,32.36392808499999,16.032648633,773.564240824,860.482977248
experimentdesign,JuMP,nat,7,"(400, Main.Examples.MatNegSqrtConj())",,Float64,Hypatia,,,Success,801,29,81002,1202.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,80202,TimeLimit,1829.2033290863037,54,174.56634836750607,174.33183603172523,0.00133753424984611,0.38068580775935956,1.3592635982870305e-5,1.419311332354757e-16,9.278957327807369e-5,0.798241183,0.352819931,1.52008184,0.000867936,0.741214154,1628.917903569,0.11373089700000001,128.20050153200003,40.648460035000014,26.378185759000004,43.089037826,1829.694893262,1947.139463705
experimentdesign,JuMP,nat,1,"(25, Main.Examples.MatNegPower01(0.3333333333333333))",,Float64,Hypatia,,,Success,51,8,377,77.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,327,Optimal,0.08206582069396973,18,-25.034024599304985,-25.034026537906975,7.446416278424379e-8,2.68862272465667e-6,1.1861900683918236e-8,4.179663151530001e-16,7.323304351825044e-9,0.000156846,0.000138386,0.000912964,3.3279e-5,0.000103797,0.02798224,0.00023549299999999995,0.015512343999999999,0.010432909999999998,0.025502353999999998,1.001673173,1.002399055,76.148311598
experimentdesign,JuMP,nat,2,"(50, Main.Examples.MatNegPower01(0.3333333333333333))",,Float64,Hypatia,,,Success,101,11,1377,152.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,1277,Optimal,0.7501931190490723,29,-49.7824265758665,-49.78242737094189,1.5656506158196125e-8,1.066488557013546e-6,2.088051453963402e-9,1.7587691479210401e-16,1.4326160813205036e-9,0.00069771,0.000292472,0.001362542,4.5809e-5,0.000216443,0.36793749299999995,0.0013043650000000005,0.20287434099999999,0.05618156800000003,0.11710317400000003,1.00252666,1.001153224,75.552328827
experimentdesign,JuMP,nat,3,"(75, Main.Examples.MatNegPower01(0.3333333333333333))",,Float64,Hypatia,,,Success,151,13,3002,227.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,2852,Optimal,2.616178035736084,27,-74.1775250131279,-74.1775285676158,4.7281254884614614e-8,4.885631338844175e-6,7.46553174835185e-9,1.882232412609537e-16,3.4834050643972603e-9,0.002593177,0.000623952,0.005441918,6.4629e-5,0.001360852,1.6288928329999999,0.0025095400000000006,0.5176462840000002,0.160631132,0.293158066,1.002208399,3.004843388,78.177726424
experimentdesign,JuMP,nat,4,"(100, Main.Examples.MatNegPower01(0.3333333333333333))",,Float64,Hypatia,,,Success,201,15,5252,302.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,5052,Optimal,6.286561965942383,28,-98.86097949228443,-98.8609861996078,6.716660450113808e-8,8.592137665002099e-6,7.759217046654499e-9,2.828030789094926e-16,4.7855756024617335e-9,0.006032661,0.001592325,0.013143361,8.1028e-5,0.005481296,4.063926932,0.004635200999999999,1.2456817729999996,0.30699618800000006,0.6349011249999998,1.001143862,7.008895006,78.478093457
experimentdesign,JuMP,nat,5,"(200, Main.Examples.MatNegPower01(0.3333333333333333))",,Float64,Hypatia,,,Success,401,21,20502,602.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,20102,Optimal,75.26714897155762,30,-197.10190800025845,-197.10190999747326,1.0081754434171417e-8,2.684787887785589e-6,1.5187999191645929e-9,4.252624852429527e-16,6.116999129446299e-10,0.044025536,0.038062793,0.12477131,0.000251603,0.029868672,58.94141395300001,0.017417119,9.244657299999997,3.0535747429999995,3.6638198870000003,4.007061291,76.145132427,151.216585743
experimentdesign,JuMP,nat,6,"(300, Main.Examples.MatNegPower01(0.3333333333333333))",,Float64,Hypatia,,,Success,601,25,45752,902.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,45152,Optimal,304.7229678630829,27,-295.2709086167824,-295.2709336539884,8.450780402956851e-8,3.212368279137401e-5,1.0170845221590952e-8,5.674883746503296e-16,4.773669681767956e-9,0.423021786,0.147846073,0.532670562,0.000495727,0.104259547,261.90944208499997,0.032347345,24.514557309999997,8.555707842999999,8.107281571000001,17.03560146,305.618570935,396.311949686
experimentdesign,JuMP,nat,7,"(400, Main.Examples.MatNegPower01(0.3333333333333333))",,Float64,Hypatia,,,Success,801,29,81002,1202.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,80202,Optimal,890.1127569675446,26,-393.58218330354157,-393.582197384797,3.5686494495567754e-8,1.9041601075464598e-5,5.562338090125962e-9,8.515867994128542e-16,1.6444672290560902e-9,0.745804398,0.352560236,1.512471762,0.000878685,0.715146232,786.288779708,0.053620812,59.719653865,20.392408862999993,19.496140117999996,42.086800103,890.802424886,1004.095947993
experimentdesign,JuMP,nat,1,"(25, Main.Examples.MatNegPower01Conj(0.3333333333333333))",,Float64,Hypatia,,,Success,51,8,377,77.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,327,Optimal,0.09642410278320312,18,11.447817456185666,11.447816478413538,7.854969020855343e-8,1.2973695561753216e-6,1.8993972367153944e-9,5.224578939412501e-17,5.838341421426918e-9,0.000124406,0.000166245,0.000700811,3.4139e-5,6.8068e-5,0.032578096,0.00026923900000000006,0.019400411,0.014995465999999999,0.026972024999999997,1.001920514,1.002077647,73.037322886
experimentdesign,JuMP,nat,2,"(50, Main.Examples.MatNegPower01Conj(0.3333333333333333))",,Float64,Hypatia,,,Success,101,11,1377,152.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,1277,Optimal,0.6945021152496338,25,23.047247746795616,23.047245785349425,8.156635519733325e-8,2.6109754042630052e-6,2.4870761491935234e-9,2.814030636673664e-16,6.035049182617769e-9,0.000933544,0.000323421,0.00142512,4.6679e-5,0.000255163,0.33032264999999994,0.0011082099999999999,0.181852156,0.074060655,0.102043306,1.002404251,1.001154017,73.190174788
experimentdesign,JuMP,nat,3,"(75, Main.Examples.MatNegPower01Conj(0.3333333333333333))",,Float64,Hypatia,,,Success,151,13,3002,227.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,2852,Optimal,3.291619062423706,31,34.84102636671551,34.84102289653061,9.682159212756744e-8,4.670002749262065e-6,2.0957651378217257e-9,9.411162063047685e-17,7.1877221397009805e-9,0.002753633,0.000621403,0.005364959,5.8978e-5,0.002221417,1.7156040539999995,0.002910378,0.627669818,0.28795636600000013,0.5527722639999999,1.002954121,4.006428328,75.769678923
experimentdesign,JuMP,nat,4,"(100, Main.Examples.MatNegPower01Conj(0.3333333333333333))",,Float64,Hypatia,,,Success,201,15,5252,302.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,5052,Optimal,10.94870400428772,42,45.863864780939785,45.86386084653129,8.395399836260799e-8,5.211765109579426e-6,1.309892951051328e-9,2.828030789094926e-16,6.146412989682659e-9,0.006130239,0.001747911,0.013291057,8.3018e-5,0.005521275,6.642499905000003,0.006895875000000001,1.9097931580000003,0.7968173440000004,1.4696941140000002,1.000945659,11.013322339,82.938490526
experimentdesign,JuMP,nat,5,"(200, Main.Examples.MatNegPower01Conj(0.3333333333333333))",,Float64,Hypatia,,,Success,401,21,20502,602.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,20102,SlowProgress,126.82209086418152,46,91.68834607308516,91.68833520155755,1.1729121667139768e-7,1.4411973679129275e-5,1.4655828495246936e-9,7.087708087382546e-16,8.573318166504862e-9,0.052703814,0.039038036,0.123167159,0.000263193,0.036949774,98.61882604799999,0.027167296000000004,14.541738223999996,6.607269317,6.485559383,4.007405712,127.239928284,204.882822539
experimentdesign,JuMP,nat,6,"(300, Main.Examples.MatNegPower01Conj(0.3333333333333333))",,Float64,Hypatia,,,Success,601,25,45752,902.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,45152,NumericalFailure,571.4724750518799,49,138.27068731323575,138.27066903673904,1.3123004897029695e-7,2.4351558432833542e-5,1.6728085375228297e-9,1.8916279155010987e-16,9.618436602742975e-9,0.419830341,0.147369773,0.531584033,0.000547524,0.100250613,481.42142589800005,0.06037321399999999,44.358461909000034,22.534276787000003,20.876276385999994,16.032907702,572.16377132,659.074152243
experimentdesign,JuMP,nat,7,"(400, Main.Examples.MatNegPower01Conj(0.3333333333333333))",,Float64,Hypatia,,,Success,801,29,81002,1202.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,80202,TimeLimit,1839.1895470619202,48,184.23020490119933,184.23012208466457,4.4710079454141874e-7,0.00011039852336258704,4.798365982328079e-9,9.9351793264833e-16,3.275584931072828e-8,0.785472101,0.351923757,1.518387786,0.000892385,0.735900877,1639.7786461229994,0.10015704900000001,116.140809274,51.319508602,27.0765419,43.088958052,1839.78715373,1956.586095494
experimentdesign,JuMP,nat,1,"(25, Main.Examples.MatPower12(1.5))",,Float64,Hypatia,,,Success,51,8,377,77.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,327,Optimal,0.10146307945251465,24,27.37233003270032,27.37232931228605,2.5391439050755627e-8,6.070528363809681e-7,2.740957127933541e-9,2.7864421010200007e-16,1.7090949211429063e-9,0.000128857,0.000146186,0.00069978,3.468e-5,5.8588e-5,0.0374239,0.00031822,0.021565641,0.012443966000000004,0.027411143,1.001867242,1.002187189,71.471004138
experimentdesign,JuMP,nat,2,"(50, Main.Examples.MatPower12(1.5))",,Float64,Hypatia,,,Success,101,11,1377,152.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,1277,Optimal,0.867805004119873,34,58.808306637307815,58.80830101143044,9.40651595688031e-8,4.711018922597141e-6,1.0790623283796208e-8,1.407015318336832e-16,6.288375681284819e-9,0.000665711,0.000302832,0.001384731,4.4269e-5,0.000215354,0.43474303,0.0014706599999999997,0.23992264699999993,0.06356568600000001,0.123385363,1.002595781,1.001129211,72.614214379
experimentdesign,JuMP,nat,3,"(75, Main.Examples.MatPower12(1.5))",,Float64,Hypatia,,,Success,151,13,3002,227.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,2852,Optimal,3.661569833755493,40,94.98455400063074,94.98454636731127,7.952654629043471e-8,6.4240868258806254e-6,9.638396913924652e-9,5.646697237828611e-16,4.619784527148951e-9,0.002986955,0.00071417,0.005928073,6.3048e-5,0.002810281,2.1987705870000003,0.003684341,0.8267466910000006,0.21769269999999988,0.398327642,1.002154069,4.004029104,76.386906003
experimentdesign,JuMP,nat,4,"(100, Main.Examples.MatPower12(1.5))",,Float64,Hypatia,,,Success,201,15,5252,302.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,5052,Optimal,9.149363040924072,39,131.36624268454932,131.36623416322197,6.437689641129564e-8,7.271649420691494e-6,7.718628569630681e-9,1.3256394323882465e-16,3.746511240132477e-9,0.005965751,0.001644394,0.013005023,8.4728e-5,0.00534308,6.242231105999999,0.006411057999999998,1.7464648219999994,0.44467198799999996,0.679464595,1.001592764,10.012234968,81.482972171
experimentdesign,JuMP,nat,5,"(200, Main.Examples.MatPower12(1.5))",,Float64,Hypatia,,,Success,401,21,20502,602.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,20102,Optimal,101.39410591125488,38,274.8405277896303,274.8405091738406,6.748751214623916e-8,1.51105293717535e-5,1.008917249745167e-8,5.670166469906036e-16,3.497620054693229e-9,0.049927261,0.039385789,0.128317198,0.000256613,0.03720198,82.297946936,0.022404828999999998,11.473368954999998,3.704793835,3.508133362000001,4.006714634,102.196258271,177.073547857
experimentdesign,JuMP,nat,6,"(300, Main.Examples.MatPower12(1.5))",,Float64,Hypatia,,,Success,601,25,45752,902.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,45152,Optimal,498.46304512023926,40,423.1944199305312,423.19439022395414,7.003057495075571e-8,2.5135457700997677e-5,9.591447081014337e-9,9.458139577505493e-16,3.473148546540017e-9,0.405597714,0.14734714,0.531511939,0.000504256,0.079865301,436.15325699100003,0.047654034,36.768107608000015,14.001220993000004,9.795595659,16.033184848,499.016893199,585.59589904
experimentdesign,JuMP,nat,7,"(400, Main.Examples.MatPower12(1.5))",,Float64,Hypatia,,,Success,801,29,81002,1202.0,"[""Nonnegative"", ""EpiPerSepSpectral""]",2,80202,Optimal,1418.9891729354858,38,567.0215627439991,567.02152343613,6.920137259921812e-8,3.371947772734529e-5,9.145601720383922e-9,5.3224174963303385e-17,2.8121420747595494e-9,0.767641011,0.35253299,1.519344201,0.000871526,0.739763636,1271.7201040130003,0.07729107299999999,89.34734489500002,30.702643918,22.621084762,44.092352581,1419.934303563,1538.268002763
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegGeomEFExp())",,Float64,Hypatia,,,Success,402,8,1402,177.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",27,1275,Optimal,0.25853705406188965,15,-0.8712519356318037,-0.871251971492812,1.9164179287629545e-8,7.065111753510415e-8,5.06218716944673e-9,1.3932210505100003e-16,4.6282777610429093e-10,0.003436943,0.001218406,0.002485331,5.5539e-5,0.003366816,0.213985542,0.008279907,0.004740957999999999,0.021433237000000004,0.0051633339999999995,1.001736856,1.00239804,62.692047315
experimentdesign,JuMP,ext,2,"(50, Main.Examples.MatNegGeomEFExp())",,Float64,Hypatia,,,Success,1427,11,5302,352.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",52,5050,Optimal,2.4474868774414062,14,-0.8561303352950902,-0.8561303986341424,3.412424702054318e-8,1.2174105410628264e-7,8.760269315510882e-9,2.814030636673664e-16,4.1020487007159545e-10,0.04893019,0.050778957,0.0885148,0.000138556,0.040247912,1.6385024959999996,0.092069569,0.00941164,0.508271144,0.013583270000000001,1.001918013,3.004283671,64.23466861
experimentdesign,JuMP,ext,3,"(75, Main.Examples.MatNegGeomEFExp())",,Float64,Hypatia,,,Success,3077,13,11702,527.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",77,11325,Optimal,12.8748619556427,15,-0.8460617358535023,-0.8460617942585065,3.1637621420888915e-8,1.1000765598456752e-7,8.020653363693953e-9,7.528929650438148e-16,2.524185305219362e-10,0.25319606,0.264439395,0.276930154,0.000204894,0.210029031,8.893490438999999,0.522919997,0.017383081999999994,2.676847904,0.035560144,1.002490179,13.021479973,74.369262845
experimentdesign,JuMP,ext,4,"(100, Main.Examples.MatNegGeomEFExp())",,Float64,Hypatia,,,Success,5352,15,20602,702.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",102,20100,Optimal,47.6958589553833,16,-0.8535851599774571,-0.853585197748243,2.037715125759683e-8,7.106508539272971e-8,5.173200839925229e-9,1.414015394547463e-16,1.2259482318199844e-10,0.684182749,0.808576883,0.564347813,0.000289532,0.616968636,35.707851070000004,2.285080207,0.027744003999999992,8.442277263,0.06344724,2.003722459,48.099445647,113.088374063
experimentdesign,JuMP,ext,5,"(200, Main.Examples.MatNegGeomEFExp())",,Float64,Hypatia,,,Success,20702,21,81202,1402.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",202,80200,Optimal,1454.9007699489594,17,-0.8508140414535091,-0.8508140821487811,2.1987768691938065e-8,7.600917322631018e-8,5.553782544964747e-9,2.835083234953018e-16,6.623412929229744e-11,10.125057709,13.004366584,6.409026562,0.00105209,9.179442614,1260.654501367,84.584979904,0.11824427700000001,142.845466666,0.21757930700000003,8.015985941,1456.164228425,1524.649879719
experimentdesign,JuMP,ext,6,"(300, Main.Examples.MatNegGeomEFExp())",,Float64,Hypatia,,,SolveCheckKilledMemory,46052,25,181802,2102.0,"[""Nonnegative"", ""HypoPerLog"", ""PosSemidefTri""]",302,180300,,,,,,,,,,,,,,,,,,,,,33.071451448,40.180656961,140.219724722
experimentdesign,JuMP,ext,1,"(25, Main.Examples.MatNegSqrtEigOrd())",,Float64,Hypatia,,,Success,7950,9,15800,1375.0,"[""Nonnegative"", ""PosSemidefTri"", ""EpiPerSquare""]",74,325,Optimal,130.78663110733032,25,-26.003389477479253,-26.003388569445576,-3.3626656682697746e-8,2.0554621384288635e-6,2.5343607558490217e-8,1.7415263131375004e-16,1.5679786127161493e-8,0.877564415,3.341317137,0.583763655,0.000286872,0.763674509,105.814152994,9.994652705000002,0.05559480500000001,17.886904942,0.09424800099999997,1.001038611,131.268682874,196.303007084
